0,0.99414,0,0.00078566,0.0050758
0,0.97719,0.0051547,0.0094154,0.0082443
0,0.0068638,0.0039739,0.0087441,0.98042
0,0.0019556,0.98447,0.0059828,0.0075931
0,0.0047684,0.0032882,0.98714,0.0048061
0,0.99625,0,0.00058994,0.0031609
0,0.0063147,0.0016828,0.0083504,0.98365
0.028931,0.96603,0.0019211,0.0015138,0.0016007
0,0.99872,0,0,0.0012772
0.043981,0.00324,0.00024423,0.0043781,0.94816
0,0.0083528,0.97335,0.0099911,0.0083041
0.25021,0.18987,0.16878,0.19439,0.19674
0,0.99362,0,0.0015718,0.004805
0,0.00017765,0.00046523,0.00042431,0.99893
0.014134,0.25029,0.22021,0.25577,0.2596
0,0.96524,0.0091009,0.013543,0.01212
0,0.020464,0.93712,0.021773,0.020647
0,0.96609,0.0062587,0.015517,0.01213
0.10423,0.89577,0,0,0
0,0.0010747,0.00095704,0.00090176,0.99707
0.0045472,0.94943,0.012209,0.01764,0.016176
0.015071,0.010837,0.94808,0.014493,0.011521
0,0.99416,0,0.0045051,0.0013309
0,0,0,1,0
0.0024015,0.99289,0,0,0.0047094
0,0.95532,0.012427,0.016774,0.015482
0,0.25562,0.21371,0.26378,0.26689
0,0.0042957,0.0012691,0.9903,0.0041318
0,0.0054221,0.95999,0.015111,0.019477
0.044197,9.7041e-05,0.95019,0.00012434,0.0053945
0,0,0,0,1
0,0.003989,0.0041486,0.0037737,0.98809
0,0.9942,0,0.00069096,0.0051044
0.044979,0.95502,0,0,0
0,0.99642,0,0.00030404,0.0032718
0.048983,0,0,0.95102,0
0,0.99533,0,0.000126,0.0045402
0,0.2547,0.21643,0.26231,0.26656
0,0.004712,0.0014025,0.0064652,0.98742
0.039666,0,0,0,0.96033
0.055593,0.0027757,0.0018561,0.0038011,0.93597
0.027531,0,6.3289e-06,0.97246,0
0.10905,0,0,0,0.89095
0.02514,0.97486,0,0,0
0,0.0032547,0,0.0047969,0.99195
0,0,0,0,1
0.0003935,0,0,0.99961,0
0,0.99108,0.0021287,0.0036417,0.0031505
0,0,0,0,1
0,0.96465,0.0068736,0.016006,0.01247
0,0,0,1,0
0,0.0078401,0.95289,0.018244,0.021021
0,0.99518,0,0.00067727,0.0041424
0,0.0052818,0.0016859,0.0084772,0.98456
0,0.98279,0.0018066,0.0087843,0.0066152
0,0,0,1,0
0,0.0037905,0.96933,0.012022,0.014853
0.032442,0,0,0.96756,0
0.011321,0.98868,0,0,0
0,0.0043155,0.0025736,0.98898,0.0041324
0.069309,0.93069,0,0,0
0,0.99418,0,0.0037641,0.0020545
0.016135,0.0021535,0.00011287,0.9796,0.0020012
0.10698,0.89302,0,0,0
0,0.2575,0.1975,0.26909,0.27591
0.058423,0.94158,0,0,0
0,0.98308,0.0018509,0.0085289,0.0065405
0,0.0068386,0.95275,0.01741,0.022998
0.00024708,0.25479,0.21415,0.26262,0.2682
0.07451,0,0,0.92549,0
0,0,0,0,1
0,0.25511,0.21354,0.26366,0.26769
0,0.0047534,0.96723,0.011414,0.016599
0,0,0,0,1
0.0091387,0.99086,0,0,0
0.012178,2.6629e-05,2.7594e-05,0.98772,5.2001e-05
0.010145,0.25035,0.22305,0.25478,0.26168
0.017588,0,0.96885,0.0036631,0.0098942
0,0.99452,0,0.0044945,0.00099039
0,0.99397,0,0.0010097,0.005018
0.032937,0.24519,0.21607,0.25157,0.25423
0,0.25676,0.20177,0.26783,0.27364
0,0,0,0,1
0,0.00077172,0,0.0034938,0.99573
0.086708,0.00023599,0.91262,0,0.00043497
0,0.99512,0,0.0015087,0.0033747
0.0092974,0.98623,0.0014169,0.0016378,0.0014152
0.022112,0.96261,0.001859,0.00797,0.0054468
0.019795,0.98021,0,0,0
0.013166,0.017426,0.92011,0.022138,0.027162
0,0.99422,0,0.00043577,0.0053459
0,0,0,0,1
0,0.97962,0.004422,0.008577,0.0073795
0,0.0077514,0.94927,0.017491,0.025489
0,0.013277,0.956,0.016905,0.013817
0,0.99542,0,0.001095,0.0034858
0,0,0,0,1
0.03208,0.0023317,0.9604,0.0027345,0.0024579
0.0084006,0.00035646,0.97379,0.0064031,0.011047
0,0.99434,0,0.00048064,0.0051754
0,0.99827,0,0,0.0017337
0,0.91735,0.023758,0.03045,0.028441
0,0.25702,0.20018,0.26811,0.27468
0,0.0069377,0.0028314,0.98367,0.0065571
0,0.25492,0.2184,0.26132,0.26536
0.026188,0.0017445,0.0018355,0.96854,0.0016884
0,0,0,0,1
0,0.023283,0.91911,0.027859,0.029742
0,0.0050078,0.005159,0.98481,0.0050204
0,0.013029,0.0099795,0.013632,0.96336
0,0,0,0,1
0,0,0,0,1
0,0,0,0,1
0.0063219,0.0051178,0.0023582,0.0071458,0.97906
0,0,0,0,1
0.048432,0,0,0,0.95157
0,0,0,0,1
0.033792,0.0072656,0.93477,0.010025,0.01415
0.014549,0.98545,0,0,0
0.034519,0,0,0.96548,0
0.037248,0.024907,0.021834,0.024676,0.89134
0.027466,0,0,0,0.97253
0.024079,0,0,0,0.97592
0,0.2547,0.21846,0.26187,0.26497
0.028763,0.0011071,0.0015534,0.96727,0.0013115
0,0.005126,0.96065,0.015076,0.01915
0,0.98223,0.0021685,0.0084333,0.0071692
0.083366,0.91663,0,0,0
0,0.0026105,0.98153,0.0072254,0.008632
0.013594,0.0074761,0.96009,0.010376,0.0084605
0.031841,0.96816,0,0,0
0,0.96436,0.0080729,0.014679,0.012889
0,0.94424,0.015051,0.021997,0.018713
0.12021,0,0,0.87979,0
0,0.99192,0.0028125,0.0017644,0.0035024
0,0.25629,0.21265,0.26317,0.2679
0.04919,0,0,0,0.95081
0,0,0,0,1
0,0.0031016,0.97325,0.0092938,0.014354
0.079099,0.9209,0,0,0
6.158e-05,0.99447,0,0,0.0054727
0,0.93961,0.017831,0.021875,0.020683
0,0.25744,0.20278,0.26607,0.27371
1.2669e-05,0.25554,0.2132,0.26319,0.26806
0,0.9958,0,0.0012672,0.0029295
0,0.99524,0,0.00028112,0.0044809
0.056425,0,0,0.94357,0
0.015882,0.0011476,0.0013679,0.98026,0.0013445
0.0031232,0.9905,0.0024906,0.0018203,0.0020665
0,0.98235,0.0032351,0.0077534,0.0066576
0,0.99782,0,0.00019222,0.0019894
0,0.97388,0.0055787,0.011492,0.009047
0,0,0,0,1
0.0017428,0.99491,0,0,0.0033474
0,0,0,0,1
0,0.99641,0,0.00047626,0.0031128
0,0.99564,0,0,0.0043588
0.011704,0.00014779,1.8121e-06,0.0021349,0.98601
0.057257,0.00025511,0.00053765,0.94165,0.00029858
0,0.002916,0.0025303,0.0022289,0.99232
0,0.99354,0,0.0016263,0.004835
0,0.96824,0.0053987,0.014317,0.012042
0,0,0,1,0
0,0.0060622,0.95889,0.014241,0.02081
0,0.00057737,0.00099819,0.00093188,0.99749
0,0,0,0.99994,5.8393e-05
0,0.2611,0.18136,0.27437,0.28318
0,0.9945,0,0.0035987,0.001902
0.018231,0.98177,0,0,0
0,0.99564,0.00027326,0.0006735,0.0034173
0,0.0029379,0.00038713,0.0052217,0.99145
0.42158,0.14802,0.12328,0.15176,0.15535
0,0.99306,0.0026266,0.0020209,0.0022968
0,0.00089736,0.0017433,0.99626,0.0010955
0,0.99491,0,0.00076132,0.0043253
0,0.0098002,0.93371,0.023132,0.033355
0.094855,0.231,0.19574,0.23746,0.24094
0.0057,0.0077462,0.0051311,0.010309,0.97111
0,0.99616,0,5.3736e-05,0.0037818
0,0.99656,0,0,0.0034367
0.020932,0.97907,0,0,0
0,0.2548,0.21955,0.26046,0.26519
0,0.97819,0.0036956,0.010316,0.0077963
0,0,0,0,1
0,0.99793,0,0,0.0020671
0.079601,0,0.9204,0,0
0.0014635,0,0,0,0.99854
0,0.98416,0.001589,0.0075442,0.0067051
0,0.009413,0.93244,0.024774,0.033372
0.0014694,0.0067031,0.0021737,0.0093526,0.9803
0.0049038,0.9197,0.020215,0.029609,0.025573
0.0014098,0,0,0,0.99859
0,0,0,0.00013168,0.99987
0.081626,0.91837,0,0,0
0.040534,0.95947,0,0,0
0,0.99757,0,0.00061238,0.0018177
0,0.0051232,0.97572,0.0079354,0.011225
0.011757,0.2513,0.21607,0.25764,0.26322
0,0.99477,0,0.0012074,0.0040252
0,0.95691,0.0093759,0.018161,0.015551
0.075255,0.92475,0,0,0
0.059772,0.94023,0,0,0
0,0.0068816,0.95151,0.018344,0.023264
0.00067556,0.01004,0.93248,0.023867,0.032939
0.0080014,0,0,0,0.992
0,0,0,0,1
0,0,0,0,1
0,0.98856,0,0.0073856,0.004057
0,0.010622,0.95592,0.014622,0.01884
0.0069826,0.024513,0.91597,0.0269,0.025633
0,0.99809,0,0,0.0019143
0,0.00069738,0,0.0021478,0.99715
0,0,0,0,1
0,0.010637,0.0063862,0.011807,0.97117
0,0.25537,0.20931,0.26374,0.27158
0,0.99514,0,0.0016584,0.0031983
0,0.0038949,0.97249,0.0099839,0.01363
0.021811,0.97819,0,0,0
0.0066993,0.98829,0.0013579,0.0018887,0.0017638
0,0,0,0,1
0,0,0,0,1
0,0.0017437,0.0019768,0.99442,0.0018561
0,0.99473,0,0,0.0052665
0,0.003639,0,0.0048311,0.99153
0.0015123,0.98251,0.0056342,0.0049363,0.0054106
0.13598,0,0.86402,0,0
0,0.00084505,0.00060325,0.0008067,0.99774
0,0.992,0,0.0052445,0.0027531
0,0.97169,0.0040085,0.01398,0.010326
0,0.0091779,0.93235,0.023939,0.034537
0,0.25619,0.2056,0.26662,0.2716
0,0.017443,0.013371,0.021217,0.94797
0,0.010576,0.96027,0.01331,0.015844
0.071274,0.92873,0,0,0
0.016486,0.94674,0.010259,0.013658,0.012856
0.030631,0,0,0,0.96937
0,0.99311,0.0013819,0.0021263,0.0033836
0,0.99488,0.00044461,0.00054034,0.0041369
0.036698,0.001761,0.00063005,0.0021209,0.95879
0,0.99577,0,0.00068644,0.0035482
0.060379,0.93482,0.00052078,0.0025884,0.0016891
0,0.96411,0.0080669,0.014833,0.012989
0,0.98945,0.0040518,0.0029713,0.0035289
0,0,0,0,1
0,0.95853,0.012293,0.014659,0.014514
0.085135,0.91482,4.652e-05,0,0
0,0.019943,0.93728,0.021735,0.021042
0.003343,0,0,0,0.99666
0.15997,0.21353,0.18108,0.22047,0.22495
0.0042776,0.0049299,0.9753,0.0057543,0.0097412
0,0.88281,0.036078,0.041821,0.03929
0,0.00083221,0.00046822,0.99789,0.00080514
0,0.019022,0.92508,0.02422,0.031676
0,0.0095105,0.0040712,0.012759,0.97366
0,0,0,1,0
0,0,0,0,1
0.028572,0.9501,0.0052196,0.0085872,0.00752
0,0.25494,0.21403,0.26181,0.26922
0.0048563,0.92784,0.020056,0.024253,0.023
0,0,0,0,1
0,0.006001,0.95843,0.013823,0.021743
0,0,0,1,0
0,0,0,1,0
0,0.99503,0,0.0039081,0.0010645
0,0.96919,0.0086706,0.011257,0.010883
0,0.97977,0.0027393,0.010148,0.0073461
0.035504,0.93052,0.010041,0.012171,0.011766
0,0.001706,0.00085532,0.0036015,0.99384
0,0.99037,0,0.0069722,0.0026574
0,0.99724,0,0,0.0027561
0.1161,0.8839,0,0,0
0,0.25577,0.20939,0.26454,0.2703
0,0.25479,0.21718,0.26185,0.26618
0,0,0,8.6449e-05,0.99991
0.037648,0,0,0.96235,0
0,0,0,0,1
0,0.011308,0.0089546,0.96826,0.011479
0,0.011202,0.0079514,0.012487,0.96836
0.0061131,0.99153,0.00098371,0.0006628,0.00071472
0,0.0055773,0.95498,0.016305,0.023136
0,0,0,0,1
0.016641,0.24736,0.23045,0.25154,0.25402
