0.000000,0.007937,0.005882
0.000000,0.031746,0.088235
0.000000,0.000000,0.000000
0.307692,0.325397,0.105882
0.000000,0.103175,0.023529
0.076923,0.055556,0.029412
0.769231,1.769841,1.811765
0.000000,0.182540,0.011765
0.000000,0.000000,0.017647
0.000000,0.015873,0.000000
0.000000,0.000000,0.017647
0.000000,0.087302,0.052941
0.000000,0.349206,0.194118
0.000000,0.087302,0.023529
0.000000,0.007937,0.000000
0.000000,0.000000,0.000000
0.000000,0.150794,0.529412
0.000000,0.000000,0.000000
0.000000,0.087302,0.082353
0.000000,0.039683,0.017647
0.000000,0.000000,0.000000
0.000000,0.079365,0.064706
0.000000,0.150794,0.335294
0.076923,0.111111,0.094118
0.000000,0.039683,0.070588
0.000000,0.000000,0.005882
0.076923,0.238095,0.182353
0.000000,0.007937,0.017647
0.000000,0.007937,0.035294
0.076923,0.285714,0.188235
0.076923,0.023810,0.000000
0.230769,0.341270,0.252941
0.000000,0.111111,0.023529
0.000000,0.055556,0.029412
0.153846,0.039683,0.129412
0.000000,0.015873,0.011765
0.000000,0.023810,0.035294
0.000000,0.134921,0.076471
0.076923,0.007937,0.005882
0.000000,0.047619,0.005882
0.000000,0.000000,0.000000
0.000000,0.039683,0.082353
0.000000,0.047619,0.011765
0.000000,0.007937,0.000000
0.000000,0.007937,0.000000
0.076923,0.063492,0.023529
0.000000,0.039683,0.064706
0.000000,0.039683,0.035294
0.000000,0.031746,0.094118
0.000000,0.063492,0.100000
0.000000,0.031746,0.076471
0.000000,0.000000,0.011765
0.000000,0.111111,0.100000
0.000000,0.000000,0.023529
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.015873,0.023529
0.153846,0.261905,0.229412
0.000000,0.103175,0.158824
0.000000,0.238095,0.094118
0.000000,0.055556,0.194118
0.000000,0.015873,0.005882
0.000000,0.301587,0.517647
0.000000,0.000000,0.000000
0.076923,0.055556,0.047059
0.000000,0.031746,0.011765
0.153846,0.222222,0.100000
0.000000,0.087302,0.100000
0.076923,0.158730,0.058824
0.000000,0.063492,0.017647
0.000000,0.880952,1.058824
0.153846,0.055556,0.041176
0.000000,0.063492,0.029412
0.000000,0.023810,0.070588
0.000000,0.000000,0.000000
0.000000,0.015873,0.005882
0.076923,0.134921,0.105882
0.000000,0.071429,0.235294
0.000000,0.000000,0.094118
0.000000,0.317460,0.258824
0.076923,0.119048,0.211765
0.000000,0.182540,0.058824
0.076923,0.031746,0.017647
0.000000,0.166667,0.182353
0.000000,0.261905,0.182353
0.000000,0.126984,0.117647
0.000000,0.000000,0.000000
0.000000,0.000000,0.005882
0.000000,0.039683,0.094118
0.000000,0.111111,0.058824
0.000000,0.000000,0.000000
0.000000,0.007937,0.000000
0.000000,0.111111,0.117647
0.000000,0.055556,0.052941
0.000000,0.095238,0.229412
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.153846,0.111111,0.052941
0.000000,0.007937,0.011765
0.000000,0.063492,0.029412
0.000000,0.007937,0.005882
0.000000,0.015873,0.011765
0.000000,0.000000,0.005882
0.000000,0.000000,0.000000
0.076923,0.015873,0.023529
0.000000,0.000000,0.000000
0.000000,0.007937,0.011765
0.000000,0.000000,0.000000
0.000000,0.007937,0.017647
0.000000,0.174603,0.011765
0.000000,0.000000,0.011765
0.000000,0.000000,0.005882
0.000000,0.000000,0.017647
0.000000,0.158730,0.070588
0.076923,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.071429,0.011765
0.000000,0.158730,0.088235
0.000000,0.007937,0.005882
0.000000,0.000000,0.000000
0.000000,0.111111,0.035294
0.000000,0.000000,0.005882
0.076923,0.047619,0.017647
0.000000,0.214286,0.211765
0.000000,0.000000,0.005882
0.000000,0.055556,0.082353
0.076923,0.031746,0.017647
0.000000,0.000000,0.005882
0.000000,0.579365,0.200000
0.153846,0.095238,0.064706
0.000000,0.190476,0.064706
0.000000,0.015873,0.023529
0.000000,0.119048,0.076471
0.000000,0.039683,0.082353
0.076923,0.007937,0.052941
0.000000,0.119048,0.094118
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.277778,0.064706
0.000000,0.087302,0.088235
0.076923,0.420635,0.288235
0.000000,0.158730,0.100000
0.000000,0.047619,0.094118
0.000000,0.087302,0.041176
0.000000,0.150794,0.129412
0.000000,0.000000,0.017647
0.000000,0.071429,0.070588
0.000000,0.126984,0.076471
0.000000,0.166667,0.152941
0.000000,0.039683,0.052941
0.000000,0.000000,0.005882
0.153846,0.079365,0.164706
0.000000,0.055556,0.052941
0.000000,0.000000,0.000000
0.000000,0.007937,0.035294
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.071429,0.064706
0.000000,0.039683,0.047059
0.000000,0.087302,0.105882
0.000000,0.087302,0.064706
0.000000,0.912698,0.429412
0.000000,0.000000,0.005882
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.076923,0.015873,0.011765
0.000000,0.039683,0.005882
0.000000,0.000000,0.000000
0.000000,0.015873,0.011765
0.000000,0.000000,0.011765
1.153846,23.841270,23.317647
0.000000,0.000000,0.017647
0.000000,1.333333,0.270588
0.153846,8.214286,15.317647
0.153846,0.269841,0.264706
0.153846,1.111111,0.964706
0.076923,0.039683,0.017647
0.000000,0.023810,0.052941
0.000000,0.015873,0.011765
0.000000,0.119048,0.035294
0.000000,0.103175,0.052941
0.000000,0.000000,0.011765
0.000000,0.015873,0.005882
0.000000,0.000000,0.000000
0.000000,0.007937,0.005882
0.000000,0.047619,0.041176
0.000000,0.063492,0.047059
0.076923,0.000000,0.023529
0.000000,0.007937,0.082353
0.000000,0.039683,0.035294
0.000000,0.063492,0.058824
0.000000,0.841270,1.370588
0.230769,0.055556,0.029412
0.000000,0.261905,0.194118
0.000000,0.230159,0.305882
0.000000,0.047619,0.400000
0.000000,0.000000,0.000000
0.000000,0.000000,0.041176
0.000000,0.000000,0.000000
0.000000,0.198413,0.729412
0.076923,3.238095,1.423529
0.000000,0.000000,0.017647
0.000000,0.000000,0.011765
0.000000,0.000000,0.000000
0.000000,0.000000,0.005882
0.000000,0.000000,0.000000
0.000000,0.007937,0.029412
0.000000,0.000000,0.005882
0.000000,0.000000,0.005882
0.000000,0.015873,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.005882
0.000000,0.015873,0.047059
0.000000,0.000000,0.000000
0.000000,0.047619,0.023529
0.000000,0.000000,0.000000
0.000000,0.007937,0.005882
0.000000,0.055556,0.017647
0.000000,0.087302,0.011765
0.000000,0.015873,0.000000
0.230769,0.650794,0.705882
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.103175,0.117647
0.000000,0.015873,0.005882
0.000000,0.015873,0.017647
0.076923,0.055556,0.094118
0.000000,0.063492,0.023529
0.076923,0.023810,0.005882
0.000000,0.000000,0.000000
0.000000,0.015873,0.011765
0.000000,0.071429,0.052941
0.000000,0.015873,0.000000
0.000000,0.015873,0.205882
0.076923,0.023810,0.035294
0.000000,0.000000,0.005882
0.000000,0.007937,0.005882
0.000000,0.000000,0.011765
0.000000,0.000000,0.005882
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.076923,0.015873,0.011765
0.000000,0.000000,0.005882
0.000000,0.357143,0.147059
0.000000,0.000000,0.000000
0.000000,0.007937,0.011765
0.230769,0.436508,0.964706
0.230769,0.015873,0.011765
0.000000,0.000000,0.011765
0.000000,0.000000,0.005882
0.000000,0.015873,0.011765
0.000000,0.000000,0.000000
0.000000,0.000000,0.017647
0.000000,0.000000,0.000000
0.000000,0.071429,0.000000
0.000000,0.015873,0.000000
0.000000,0.246032,0.000000
0.000000,0.396825,0.382353
0.000000,0.047619,0.017647
0.000000,0.015873,0.000000
0.384615,1.071429,0.523529
0.000000,0.642857,0.523529
0.153846,0.000000,0.100000
0.076923,0.111111,0.182353
0.000000,0.277778,0.052941
0.000000,0.000000,0.005882
0.000000,0.142857,0.152941
0.000000,0.150794,0.105882
0.000000,0.000000,0.005882
0.000000,0.063492,0.105882
0.000000,0.000000,0.000000
0.076923,0.166667,0.229412
0.000000,0.007937,0.035294
0.000000,0.031746,0.194118
0.000000,0.087302,0.200000
0.000000,0.007937,0.005882
0.000000,0.087302,0.017647
0.000000,0.000000,0.011765
0.000000,0.031746,0.000000
0.000000,0.000000,0.000000
0.076923,0.150794,0.105882
0.000000,1.087302,0.570588
0.153846,0.007937,0.005882
0.000000,0.000000,0.011765
0.000000,0.000000,0.000000
0.000000,0.198413,0.535294
0.000000,0.222222,0.211765
0.000000,0.007937,0.011765
0.000000,0.126984,0.358824
0.076923,0.158730,0.164706
0.000000,0.007937,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.005882
0.000000,0.000000,0.000000
0.000000,0.158730,0.111765
0.000000,0.000000,0.000000
0.000000,0.079365,0.264706
0.000000,0.055556,0.041176
0.000000,0.047619,0.041176
0.000000,0.000000,0.000000
0.000000,0.000000,0.005882
0.000000,0.023810,0.035294
0.000000,0.015873,0.000000
0.000000,0.063492,0.070588
0.000000,0.047619,0.082353
0.000000,0.071429,0.023529
0.000000,0.055556,0.047059
0.000000,0.023810,0.017647
0.000000,0.087302,0.035294
0.000000,0.515873,0.364706
0.000000,0.063492,0.052941
0.000000,0.039683,0.058824
0.076923,0.190476,0.147059
0.000000,0.000000,0.000000
0.000000,0.293651,0.329412
0.000000,1.492063,1.317647
0.000000,0.000000,0.000000
0.000000,0.071429,0.005882
0.000000,0.000000,0.000000
0.000000,0.222222,0.188235
0.153846,0.515873,0.229412
0.076923,0.182540,0.529412
0.000000,0.142857,0.088235
0.000000,4.547619,3.211765
0.000000,1.079365,0.900000
0.000000,1.111111,1.141176
0.000000,0.000000,0.000000
0.000000,0.484127,0.405882
0.000000,0.071429,0.058824
0.000000,0.603175,0.300000
0.000000,0.000000,0.000000
0.000000,0.000000,0.017647
0.000000,0.087302,0.064706
0.000000,0.015873,0.029412
0.000000,0.015873,0.011765
0.000000,0.158730,0.158824
0.153846,0.119048,0.052941
0.076923,0.253968,0.200000
0.000000,0.000000,0.011765
0.000000,0.000000,0.000000
0.000000,0.031746,0.035294
0.000000,0.142857,0.147059
0.000000,0.103175,0.041176
0.000000,0.023810,0.005882
0.000000,0.000000,0.005882
0.000000,0.126984,0.070588
0.000000,0.158730,0.164706
0.000000,0.206349,0.052941
0.230769,0.833333,1.352941
0.000000,0.095238,0.058824
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.119048,0.017647
0.000000,0.119048,0.100000
0.000000,0.103175,0.129412
0.000000,0.023810,0.005882
0.000000,0.000000,0.000000
0.384615,0.460317,0.376471
0.076923,0.023810,0.011765
0.000000,0.174603,0.047059
0.000000,0.015873,0.000000
0.000000,0.023810,0.011765
0.000000,0.000000,0.000000
0.000000,0.000000,0.005882
0.153846,0.222222,0.188235
0.461538,0.111111,0.017647
0.000000,0.277778,0.364706
0.000000,0.000000,0.017647
0.076923,0.087302,0.064706
0.000000,0.015873,0.011765
0.000000,0.000000,0.000000
0.000000,0.047619,0.058824
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.007937,0.011765
0.000000,0.000000,0.000000
0.000000,0.000000,0.005882
0.000000,0.015873,0.000000
0.000000,0.000000,0.000000
0.000000,0.087302,0.052941
0.000000,0.087302,0.035294
0.000000,0.000000,0.000000
0.000000,0.198413,0.123529
0.615385,0.007937,0.000000
0.000000,0.119048,0.082353
0.846154,0.055556,0.064706
0.000000,0.047619,0.252941
0.076923,0.015873,0.011765
0.000000,0.000000,0.000000
0.153846,0.634921,0.152941
0.000000,0.087302,0.276471
0.384615,0.468254,0.388235
0.000000,0.047619,0.029412
0.153846,0.095238,0.058824
0.076923,0.253968,0.176471
0.230769,0.111111,0.029412
0.000000,0.111111,0.000000
0.000000,0.007937,0.047059
0.000000,0.023810,0.035294
0.000000,0.095238,0.029412
0.000000,0.103175,0.052941
0.000000,0.079365,0.041176
0.000000,0.007937,0.047059
0.000000,0.015873,0.011765
0.000000,0.809524,0.323529
0.000000,0.039683,0.035294
0.000000,0.150794,0.082353
0.076923,0.015873,0.005882
0.000000,0.000000,0.000000
0.000000,0.015873,0.023529
0.000000,0.087302,0.047059
0.000000,0.039683,0.011765
0.000000,0.023810,0.029412
0.153846,0.261905,0.200000
0.000000,0.047619,0.135294
0.230769,0.396825,0.082353
0.000000,0.023810,0.017647
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.238095,0.258824
0.000000,0.023810,0.035294
0.000000,0.039683,0.052941
0.000000,0.063492,0.023529
0.000000,0.000000,0.000000
0.000000,0.031746,0.105882
0.000000,0.015873,0.029412
0.153846,0.079365,0.111765
0.076923,0.134921,0.052941
0.000000,0.007937,0.011765
0.076923,0.015873,0.000000
0.000000,0.000000,0.000000
0.000000,0.047619,0.070588
0.000000,0.000000,0.005882
0.000000,0.007937,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.285714,0.594118
0.000000,0.134921,0.123529
0.000000,0.071429,0.094118
0.000000,0.039683,0.041176
0.000000,0.285714,0.705882
0.000000,0.111111,0.070588
0.000000,0.023810,0.058824
0.000000,0.007937,0.005882
61.615385,0.031746,0.029412
60.615385,0.023810,0.005882
58.000000,0.000000,0.000000
63.000000,0.071429,0.035294
64.384615,0.158730,0.023529
0.000000,0.000000,0.000000
0.000000,0.230159,0.094118
0.076923,0.214286,0.135294
0.153846,1.253968,0.570588
0.153846,0.150794,0.094118
0.076923,0.023810,0.052941
0.076923,0.031746,0.035294
0.153846,0.119048,0.070588
0.000000,0.031746,0.064706
0.000000,0.079365,0.052941
0.000000,0.000000,0.000000
0.000000,0.079365,0.029412
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.076923,0.055556,0.005882
0.000000,0.000000,0.000000
0.000000,0.007937,0.005882
0.000000,0.007937,0.000000
0.000000,0.095238,0.005882
0.000000,0.015873,0.017647
0.000000,0.000000,0.005882
0.000000,0.103175,0.129412
0.000000,0.007937,0.000000
0.000000,0.055556,0.064706
0.000000,0.015873,0.105882
0.000000,0.095238,0.058824
0.000000,0.007937,0.005882
0.000000,0.039683,0.029412
0.000000,0.103175,0.123529
0.000000,0.015873,0.023529
0.000000,0.007937,0.047059
0.000000,0.087302,0.211765
0.000000,0.174603,0.052941
0.000000,0.015873,0.000000
0.000000,0.039683,0.000000
0.000000,0.000000,0.000000
0.000000,0.007937,0.000000
0.000000,0.119048,0.035294
0.076923,0.063492,0.070588
0.000000,0.000000,0.035294
0.000000,0.031746,0.058824
0.000000,0.047619,0.082353
0.000000,0.126984,0.029412
0.000000,0.000000,0.000000
0.000000,0.007937,0.005882
0.076923,0.000000,0.005882
0.000000,0.095238,0.147059
0.000000,0.126984,0.076471
0.000000,0.039683,0.017647
0.000000,0.039683,0.005882
0.000000,0.007937,0.000000
0.000000,0.087302,0.141176
0.000000,0.126984,0.252941
0.000000,0.595238,1.682353
0.000000,0.063492,0.111765
0.000000,0.031746,0.005882
0.000000,0.023810,0.017647
0.000000,0.000000,0.011765
0.076923,0.619048,0.729412
0.461538,1.071429,1.029412
0.000000,0.015873,0.011765
0.000000,0.436508,0.194118
0.000000,0.000000,0.005882
0.000000,0.190476,0.117647
0.153846,3.206349,5.347059
0.000000,0.658730,0.123529
0.000000,0.047619,0.023529
0.000000,17.896825,21.429412
0.000000,0.000000,0.011765
0.000000,0.690476,1.176471
0.076923,0.103175,0.123529
0.000000,0.079365,0.670588
0.000000,0.039683,0.494118
0.000000,0.000000,0.000000
0.000000,0.309524,0.347059
0.000000,0.000000,0.000000
0.153846,0.000000,0.000000
0.076923,0.023810,0.005882
0.000000,0.015873,0.023529
0.000000,0.000000,0.000000
0.000000,0.206349,0.370588
0.000000,0.158730,0.182353
0.000000,0.150794,0.229412
0.000000,0.055556,0.041176
0.076923,0.373016,0.294118
0.076923,3.007937,1.458824
0.076923,0.309524,0.576471
0.000000,0.000000,0.000000
0.076923,0.190476,0.117647
0.000000,0.150794,0.088235
0.230769,0.722222,0.076471
0.153846,0.055556,0.105882
0.076923,0.000000,0.017647
0.000000,0.047619,0.052941
0.076923,0.023810,0.058824
0.000000,0.087302,0.052941
0.000000,0.071429,0.041176
0.000000,0.039683,0.052941
0.076923,0.063492,0.058824
0.000000,0.055556,0.023529
0.000000,0.000000,0.011765
0.000000,0.000000,0.005882
0.000000,0.103175,0.023529
0.076923,0.000000,0.011765
0.000000,0.000000,0.000000
0.000000,0.047619,0.117647
0.000000,0.015873,0.017647
0.076923,0.111111,0.041176
0.076923,0.063492,0.064706
0.000000,0.000000,0.041176
0.000000,0.055556,0.035294
0.000000,0.000000,0.000000
0.230769,0.396825,0.411765
0.153846,0.103175,0.105882
0.000000,0.047619,0.047059
0.000000,0.007937,0.000000
0.000000,0.000000,0.000000
0.000000,0.015873,0.011765
0.076923,0.333333,0.241176
0.000000,0.000000,0.000000
0.000000,0.039683,0.023529
0.000000,0.071429,0.211765
0.000000,0.000000,0.000000
0.000000,0.039683,0.029412
0.000000,0.000000,0.011765
0.000000,0.007937,0.011765
0.000000,0.000000,0.000000
0.000000,3.825397,2.082353
0.000000,0.801587,0.394118
0.000000,0.388889,0.247059
0.000000,0.000000,0.000000
0.000000,0.039683,0.029412
0.000000,0.007937,0.023529
0.076923,0.071429,0.041176
1.153846,0.404762,0.288235
0.384615,0.166667,0.029412
0.153846,0.031746,0.029412
0.153846,0.000000,0.005882
0.230769,0.000000,0.005882
0.153846,0.150794,0.229412
0.000000,0.380952,0.252941
0.000000,0.000000,0.005882
0.000000,0.000000,0.000000
2.384615,0.000000,0.000000
0.000000,0.000000,0.023529
0.076923,0.103175,0.123529
0.000000,0.158730,0.211765
0.000000,0.150794,1.511765
0.000000,0.126984,0.094118
0.000000,0.134921,0.111765
0.000000,0.142857,0.088235
0.307692,1.341270,0.517647
0.000000,0.325397,0.300000
0.076923,0.198413,0.064706
0.000000,0.214286,0.217647
0.000000,0.103175,0.052941
0.076923,0.039683,0.005882
0.000000,0.174603,0.264706
0.000000,0.007937,0.029412
0.000000,0.103175,0.158824
0.000000,0.031746,0.041176
0.000000,0.000000,0.000000
0.000000,0.182540,0.170588
0.307692,0.357143,0.205882
0.000000,0.007937,0.011765
0.000000,0.000000,0.000000
0.000000,0.349206,1.082353
0.076923,0.000000,0.035294
0.000000,0.000000,0.000000
0.076923,0.007937,0.000000
0.000000,0.190476,0.200000
0.000000,0.023810,0.005882
0.000000,0.007937,0.035294
0.000000,0.031746,0.005882
0.000000,0.277778,0.270588
0.000000,0.015873,0.029412
0.000000,0.134921,0.052941
0.000000,0.015873,0.011765
0.000000,0.253968,0.082353
0.000000,0.063492,0.017647
0.000000,0.079365,0.000000
0.000000,0.000000,0.005882
0.000000,0.087302,0.488235
0.230769,0.000000,0.000000
0.000000,0.182540,0.288235
0.000000,0.039683,0.017647
0.000000,0.047619,0.223529
0.000000,0.103175,0.164706
0.000000,0.000000,0.000000
0.000000,0.023810,0.041176
0.000000,0.047619,0.170588
0.000000,0.365079,0.535294
0.000000,0.000000,0.000000
0.000000,0.103175,0.029412
0.000000,0.182540,0.152941
0.076923,0.095238,0.088235
0.000000,0.039683,0.100000
0.000000,0.023810,0.017647
0.000000,0.063492,0.047059
0.000000,0.047619,0.035294
0.000000,0.119048,0.129412
0.000000,0.007937,0.000000
0.000000,0.087302,0.141176
0.000000,0.047619,0.011765
0.000000,0.087302,0.088235
0.000000,0.158730,0.035294
0.000000,0.079365,0.147059
0.000000,0.031746,0.023529
0.000000,0.047619,0.152941
0.076923,0.261905,0.176471
0.076923,0.047619,0.000000
0.000000,0.000000,0.000000
0.076923,0.023810,0.100000
0.000000,1.888889,1.317647
0.000000,0.047619,0.052941
0.000000,0.015873,0.000000
0.076923,0.126984,0.035294
0.000000,0.023810,0.017647
0.230769,0.317460,0.217647
0.000000,0.246032,0.252941
0.076923,0.063492,0.088235
0.000000,0.063492,0.088235
0.076923,0.428571,1.394118
0.000000,0.007937,0.070588
0.000000,0.214286,0.141176
0.000000,0.198413,0.341176
0.000000,0.047619,0.005882
0.076923,0.714286,0.729412
0.000000,0.269841,0.370588
0.000000,0.373016,0.182353
0.000000,0.007937,0.000000
0.000000,0.182540,0.135294
0.000000,0.357143,0.282353
0.000000,0.000000,0.000000
0.000000,0.015873,0.011765
0.000000,0.087302,0.123529
0.000000,0.000000,0.005882
0.000000,0.039683,0.029412
0.307692,0.253968,0.135294
0.000000,0.000000,0.000000
0.000000,0.071429,0.017647
0.076923,0.119048,0.082353
0.000000,0.119048,0.070588
0.000000,0.047619,0.011765
0.000000,0.039683,0.035294
0.076923,0.944444,0.588235
0.307692,1.658730,0.858824
0.076923,0.984127,0.405882
0.076923,1.444444,1.135294
0.153846,0.111111,0.141176
0.000000,0.031746,0.017647
0.000000,0.055556,0.029412
0.000000,0.079365,0.323529
0.000000,0.174603,0.052941
0.000000,0.063492,0.047059
0.153846,0.039683,0.000000
0.000000,0.023810,0.005882
0.000000,0.015873,0.011765
0.000000,0.023810,0.011765
0.000000,0.007937,0.023529
0.000000,0.000000,0.005882
0.000000,0.000000,0.000000
0.000000,0.007937,0.011765
0.000000,0.142857,0.052941
0.000000,0.031746,0.011765
0.000000,0.000000,0.000000
0.230769,0.531746,0.276471
0.000000,0.198413,0.129412
0.076923,0.428571,1.011765
0.000000,0.000000,0.000000
0.076923,0.134921,0.194118
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.039683,0.005882
0.000000,0.000000,0.000000
0.000000,0.000000,0.005882
0.000000,0.000000,0.000000
0.000000,0.055556,0.011765
0.000000,0.095238,0.135294
0.076923,0.095238,0.094118
0.000000,0.079365,0.176471
0.000000,0.150794,0.211765
0.000000,0.063492,0.058824
0.000000,0.000000,0.005882
0.000000,0.047619,0.017647
0.076923,0.039683,0.052941
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.285714,0.282353
0.000000,0.325397,0.441176
0.000000,0.007937,0.000000
0.000000,0.007937,0.011765
0.000000,0.079365,0.058824
0.000000,0.396825,0.152941
0.153846,0.087302,0.070588
0.000000,0.000000,0.005882
0.000000,1.492063,1.029412
0.000000,0.047619,0.088235
0.076923,0.126984,0.011765
0.000000,0.119048,0.111765
0.000000,0.000000,0.000000
0.000000,0.055556,0.023529
0.000000,0.023810,0.023529
0.000000,0.000000,0.000000
0.076923,0.007937,0.005882
0.076923,0.111111,0.111765
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.095238,0.135294
0.000000,0.079365,0.082353
0.000000,0.007937,0.011765
0.000000,0.023810,0.023529
0.000000,0.000000,0.000000
0.076923,0.134921,0.052941
0.076923,0.238095,0.223529
0.076923,0.825397,0.594118
0.000000,0.150794,0.147059
0.000000,0.150794,0.076471
0.000000,0.111111,0.629412
0.000000,0.007937,0.017647
0.000000,0.031746,0.011765
0.000000,0.150794,0.211765
0.153846,0.595238,0.235294
0.000000,0.071429,0.064706
0.000000,0.238095,0.270588
0.000000,0.023810,0.047059
0.000000,0.071429,0.052941
0.076923,0.261905,0.294118
0.000000,0.269841,0.188235
0.000000,0.023810,0.011765
0.000000,0.103175,0.023529
0.000000,0.055556,0.023529
0.000000,0.007937,0.011765
0.153846,0.373016,0.376471
0.000000,0.055556,0.070588
0.076923,0.158730,0.623529
0.076923,0.642857,0.300000
0.000000,0.158730,0.164706
0.000000,0.158730,0.182353
0.000000,0.166667,0.488235
0.000000,0.000000,0.005882
0.230769,0.460317,0.482353
0.000000,0.007937,0.176471
0.076923,0.873016,0.335294
0.000000,0.015873,0.000000
0.153846,0.095238,0.052941
0.000000,0.000000,0.123529
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,1.063492,0.570588
0.000000,0.007937,0.000000
0.230769,0.039683,0.017647
0.000000,0.230159,0.311765
0.153846,0.642857,0.694118
0.000000,0.023810,0.011765
0.461538,1.293651,0.905882
1.000000,1.674603,0.700000
0.384615,0.119048,0.082353
1.000000,1.126984,0.688235
0.230769,0.404762,0.229412
0.000000,0.111111,0.082353
0.153846,0.420635,0.605882
0.000000,0.007937,0.011765
0.000000,0.396825,0.323529
0.000000,0.023810,0.023529
0.538462,0.611111,0.552941
0.000000,0.206349,0.211765
0.000000,0.984127,0.658824
0.000000,0.007937,0.017647
0.000000,0.000000,0.011765
0.000000,0.269841,0.111765
0.000000,0.230159,0.058824
0.000000,0.000000,0.000000
0.000000,0.055556,0.029412
0.230769,0.428571,0.605882
0.000000,0.253968,0.123529
0.000000,0.047619,0.000000
0.000000,0.007937,0.005882
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.076923,0.246032,0.252941
0.000000,0.087302,0.064706
0.076923,0.087302,0.082353
0.000000,0.031746,0.011765
0.000000,0.095238,0.082353
0.000000,0.134921,0.070588
0.230769,0.119048,0.100000
0.000000,0.301587,0.205882
0.000000,0.214286,0.152941
