0.88165
0.88217
0.88182
0.88926
0.94011
0.88165
0.88217
0.88182
0.88926
0.94011
0.88165
0.88217
0.88182
0.88926
0.94011
0.88165
0.88217
0.88182
0.88926
0.94011
0.88165
0.88217
0.88182
0.88926
0.94011
