0.000000,0.000374,0.000000,0.000000,0.000000
0.000000,0.002276,0.004569,0.009872,0.003830
0.018003,0.006513,0.005383,0.000000,0.009988
0.106706,0.050719,0.061799,0.711675,0.052300
0.036883,0.007401,0.003753,0.017344,0.025049
0.017114,0.002274,0.001959,0.000000,0.002959
0.000000,0.014198,0.019169,0.078597,0.006185
0.000000,0.000673,0.002133,0.002132,0.000000
0.000000,0.000236,0.000000,0.000000,0.000000
0.000000,0.001559,0.002201,0.007795,0.000761
0.000000,0.000260,0.000494,0.000000,0.000000
0.000000,0.003783,0.005355,0.018600,0.005837
0.016766,0.004306,0.000000,0.003381,0.002353
0.016245,0.040370,0.042308,0.814479,0.031754
0.000000,0.000238,0.000000,0.002372,0.001003
0.000000,0.002345,0.002395,0.000000,0.006475
0.000000,0.005479,0.004492,0.170117,0.010191
0.000000,0.004796,0.018609,0.007114,0.010935
0.000000,0.000247,0.000000,0.000000,0.000000
0.042733,0.036100,0.059565,0.010111,0.100551
0.027579,0.004591,0.020084,0.003283,0.005337
0.000000,0.000231,0.000000,0.000000,0.001083
0.000000,0.001118,0.000000,0.000000,0.004087
0.000000,0.000000,0.000000,0.000000,0.001097
0.000000,0.000000,0.000000,0.001469,0.000000
0.000000,0.006678,0.004439,0.002304,0.014600
0.000000,0.003751,0.002420,0.021510,0.002544
0.000000,0.000253,0.001651,0.000000,0.000798
0.000000,0.000866,0.000000,0.001774,0.002829
0.048398,0.025942,0.045167,0.002400,0.063219
0.000000,0.000828,0.001060,0.007527,0.004456
0.000000,0.000257,0.000000,0.000000,0.000000
0.000000,0.003185,0.002133,0.000000,0.001513
0.000000,0.001747,0.006030,0.008219,0.005305
0.000000,0.025815,0.014523,0.009914,0.055911
0.000000,0.006095,0.004288,0.112416,0.005205
0.009487,0.003956,0.002509,0.000000,0.005894
0.000000,0.004782,0.000000,0.000000,0.003503
0.000000,0.000000,0.000000,0.000000,0.000785
0.000000,0.004549,0.001362,0.001975,0.000679
0.000000,0.000000,0.001778,0.000000,0.000000
0.000000,0.000261,0.000000,0.000000,0.001504
0.000000,0.021333,0.046922,0.007539,0.013551
0.029595,0.067096,0.057943,0.025000,0.173966
0.000000,0.006354,0.003072,0.002073,0.014571
0.016987,0.253127,0.078705,0.049007,0.070965
0.000000,0.016249,0.009781,0.000000,0.009253
0.000000,0.000835,0.001658,0.012155,0.002947
0.000000,0.003668,0.011681,0.003025,0.005582
0.016484,0.013438,0.019018,0.020020,0.043366
0.000000,0.001343,0.005593,0.001603,0.001600
0.000000,0.000312,0.001251,0.000000,0.000000
0.014673,0.006042,0.019701,0.037275,0.008344
0.000000,0.002833,0.001338,0.000000,0.000000
0.161057,0.038012,0.061534,0.011846,0.042892
0.000000,0.004334,0.001983,0.002314,0.009457
0.000000,0.000258,0.000000,0.000000,0.000000
0.000000,0.003888,0.046869,0.000000,0.001582
0.018158,0.179483,0.017112,0.009028,0.053482
0.000000,0.016271,0.016817,0.002075,0.035122
0.057887,0.033040,0.018992,0.004740,0.070091
0.016726,0.003265,0.004008,0.003949,0.004081
0.000000,0.000772,0.001923,0.000000,0.003173
0.000000,0.005736,0.014682,0.009285,0.005442
0.011454,0.129085,0.045274,0.010711,0.029324
0.016790,0.036601,0.015032,0.010944,0.075979
0.000000,0.004780,0.000958,0.000000,0.009280
0.000000,0.052394,0.044608,0.002013,0.113575
0.057575,0.006160,0.012280,0.015232,0.006594
0.000000,0.003127,0.000000,0.000000,0.000000
0.052018,0.019328,0.020507,0.006094,0.029279
0.000000,0.002122,0.006171,0.000000,0.004336
0.014899,0.002017,0.000000,0.000000,0.004233
0.125997,0.026483,0.574660,0.007459,0.026202
0.017038,0.005990,0.005219,0.002355,0.003535
0.041815,0.673127,0.155216,0.032962,0.179935
0.000000,0.000348,0.000000,0.003791,0.000000
0.000000,0.012515,0.011408,0.001366,0.029336
0.000000,0.000501,0.002184,0.000000,0.000000
0.000000,0.003447,0.000000,0.000000,0.006669
0.000000,0.006755,0.000000,0.000000,0.028496
0.000000,0.000696,0.004992,0.000000,0.001042
0.000000,0.000199,0.000000,0.000000,0.000000
0.041468,0.009057,0.008997,0.002270,0.000000
0.000000,0.001644,0.006938,0.001690,0.002745
0.000000,0.002344,0.006505,0.001177,0.004668
0.000000,0.006462,0.000000,0.004356,0.000862
0.016530,0.006141,0.027936,0.002187,0.011495
0.000000,0.002936,0.000000,0.000000,0.009668
0.011598,0.019302,0.000000,0.000000,0.005893
0.000000,0.000193,0.000000,0.000000,0.000000
0.000000,0.000303,0.000000,0.000000,0.001122
0.000000,0.006540,0.002946,0.000000,0.013677
0.024264,0.007550,0.016977,0.003629,0.020967
0.010032,0.000298,0.000521,0.002261,0.001095
0.000000,0.000043,0.000000,0.000000,0.000000
0.000000,0.007526,0.003427,0.000000,0.016884
0.000000,0.000195,0.000000,0.000000,0.000000
0.000000,0.000114,0.000000,0.000000,0.000837
0.000000,0.001020,0.000000,0.001964,0.000000
0.000000,0.012694,0.007429,0.001465,0.006071
0.000000,0.002052,0.007348,0.000000,0.003529
0.000000,0.007095,0.005836,0.000000,0.017854
0.000000,0.000270,0.000000,0.000000,0.000000
0.000000,0.000307,0.000000,0.000000,0.000000
0.000000,0.000587,0.005183,0.000000,0.000000
0.000000,0.001036,0.000000,0.000000,0.004301
0.000000,0.000962,0.000000,0.000000,0.000000
0.032594,0.072629,0.033027,0.002124,0.035745
0.000000,0.000413,0.000000,0.000000,0.001555
0.000000,0.000522,0.000000,0.000000,0.002119
0.015568,0.000436,0.003152,0.000000,0.000649
0.000000,0.005932,0.010485,0.160669,0.000768
0.005830,0.000847,0.005252,0.005201,0.000000
0.000000,0.026622,0.008641,0.001584,0.010053
0.000000,0.000902,0.002426,0.004320,0.003058
0.000000,0.000474,0.007149,0.002229,0.001099
0.000000,0.019873,0.044970,0.004140,0.025033
0.030652,0.006530,0.005659,0.010977,0.011575
0.000000,0.000890,0.000000,0.000000,0.000000
0.026985,0.024567,0.072245,0.008506,0.010259
0.000000,0.004063,0.015310,0.003220,0.007925
0.017244,0.016831,0.009195,0.018450,0.042122
0.013938,0.106232,0.019992,0.015349,0.041664
0.000000,0.001183,0.000000,0.000000,0.000000
0.000000,0.001585,0.010663,0.001423,0.000638
0.000000,0.003011,0.000000,0.000000,0.000000
0.000000,0.001408,0.000000,0.000000,0.001238
0.000000,0.007519,0.002693,0.000000,0.004442
0.000000,0.002008,0.001880,0.000000,0.006567
0.000000,0.000247,0.000000,0.000000,0.003085
0.016615,0.002045,0.000969,0.000000,0.006644
0.000000,0.002987,0.009736,0.002389,0.014812
0.016073,0.006131,0.006771,0.002355,0.007072
0.000000,0.005061,0.020725,0.003957,0.008150
0.013389,0.002867,0.004735,0.003772,0.005498
0.027698,0.349398,0.095694,0.007185,0.041032
0.000000,0.010425,0.006050,0.008116,0.034688
0.000000,0.000780,0.000000,0.000000,0.000000
0.000000,0.014104,0.002375,0.000000,0.011656
0.000000,0.001232,0.004365,0.001624,0.002410
0.000000,0.001075,0.000000,0.000000,0.000000
0.015698,0.022500,0.326277,0.067202,0.029852
0.000000,0.002407,0.001531,0.000000,0.005037
0.000000,0.031759,0.005827,0.006084,0.014366
0.018096,0.007066,0.013014,0.021785,0.006234
0.125482,0.041041,0.071391,0.007946,0.098890
0.000000,0.001435,0.000000,0.005708,0.002538
0.000000,0.000305,0.001531,0.000000,0.000000
0.000000,0.005363,0.001584,0.000000,0.003137
0.000000,0.001617,0.004686,0.002302,0.005217
0.032952,0.168785,0.025248,0.015756,0.021964
0.000000,0.002292,0.012181,0.001310,0.005322
0.000000,0.001025,0.001441,0.004398,0.003684
0.000000,0.006957,0.003102,0.000000,0.004164
0.000000,0.005183,0.000000,0.000000,0.004690
0.000000,0.000678,0.002340,0.000000,0.002484
